"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"367",1203478,"2 BR w/ Terrace @ Box House Hotel",51169192919,"unconfirmed","Dixon","Brooklyn","Greenpoint",40.73861,-73.95485,"United States","US",FALSE,"flexible","Private room",2004,"$68 ","$14 ",3,9,"5/19/2018",0.09,4,28,270,"We do not allow any pets on the property to protect our guests and family from allergies. Please do not park in our driveway. You may find on-street parking available on Spring Park Ave or Rockview St. There is no smoking on the property. Please feel free to take a walk around our lovely neighborhood if you need a smoke. Otherwise we have no real ""rules"" except common courtesy please. We always want our guests to feel as much at home as possible, so feel free to do so. Should you need something or have a question, just ask! We are always happy to help. Most of all, enjoy your visit here in our studio!",""
"368",1204030,"BOHEMIAN EAST VILLAGE 2 BED HAVEN",9878435050,"unconfirmed","Montgomery","Manhattan","East Village",40.72577,-73.98745,"United States","US",TRUE,"moderate","Entire home/apt",2017,"$549 ","$110 ",5,166,"5/27/2019",1.68,5,2,45,"No smoking of any kind allowed in house or on property at any time.  Quiet and respectful of our neighbors.",""
"369",1204582,"Oceanfront Apartment in Rockaway",81066007591,"verified","Reed","Queens","Rockaway Beach",40.58615,-73.81245,"United States","US",FALSE,"flexible","Private room",2011,"$438 ","$88 ",27,13,"9/21/2015",0.13,3,1,336,"Dear Guest, Thank you for appreciating that I live in a building with other people. Please always lock all doors (especially the front one) when coming and going.",""
"370",1205135,"Private 1-Bedroom Apt in Townhouse",92401344286,"verified","Johnston","Brooklyn","Crown Heights",40.67086,-73.94872,"United States","US",TRUE,"moderate","Entire home/apt",2006,"$490 ","$98 ",30,15,"1/5/2019",0.16,5,5,176,"I feel very responsible and accountable for your needs and comfort while you stay at my home... I will go above and beyond for you!  That being said -- I do not charge hotel pricing for a reason. Hotels allow for 24 hour on call service, if you lock yourself out or are having trouble with something... a hotel front desk can help immediately. Your $300 a night for a hotel in Boston covers that.... I am charging almost a 10th of that for this room. I have my own business, clients, and social obligations to attend to. If you lock yourself out or have some other issue, of course I will come help you, but its important to understand that it will not be immediate. I will do my best to get back to the house as quickly as possible. ***IMPORTANT** I'd rather save you all the money and trust you to be independent / responsible guests... than to charge you for my 24 hour support! So please -- keep your keys on hand and in sight, keep the room clean, and maintain healthy choices while in my space ",""
"371",1205687,"Bright Room With A Great River View",94733064515,"verified","Lloyd","Manhattan","Harlem",40.82773,-73.95231,"United States","US",TRUE,"strict","Private room",2013,"$1,137 ","$227 ",3,380,"6/26/2019",3.83,4,2,379,"The usual ""social code"": There are three of us altogether in the apartment -- myself and two others, usually housemates, though one of the bedrooms may also be occupied by another guest -- so use of the bathroom should be considerate of others' needs as well.   Quiet is appreciated before 8:00 AM and after 10:00 PM.  You are more than welcome to use the kitchen for preparing food; we would ask only that you leave it in the condition you would wish to find it.  Smoking allowed on deck. *Good communication is essential to ensure everyone is contented.",""
"372",1206239,"Tree lined block modern apartment",25094598253,"verified","Rogers","Brooklyn","Bedford-Stuyvesant",40.68505,-73.95684,"United States","US",FALSE,"flexible","Entire home/apt",2016,"$1,170 ","$234 ",2,86,"6/16/2019",0.87,2,1,35,"Be respectful of all and communicate well enough so we can all enjoy your stay. Pets are invited in theory...we would have to talk about it before hand. Small , very small parties could work here. You could also use the outside under the grape vine",""
"373",1206792,"Sweet Historic Greenpoint Duplex",29523917719,"unconfirmed","Miller","Brooklyn","Greenpoint",40.72911,-73.95493,"United States","US",TRUE,"strict","Entire home/apt",2011,"$753 ","$151 ",3,248,"6/20/2019",2.53,2,3,210,"Please be mindful in the kitchen and bathroom after 23:00.",""
"374",1207344,"Riverside Charm with Fire Place",55463847321,"verified","Cole","Manhattan","Upper West Side",40.77944,-73.98567,"United States","US",TRUE,"strict","Entire home/apt",2014,"$369 ","$74 ",5,49,"6/19/2019",0.56,2,1,203,"In fairness to the other owners who live on the 1st and 3rd floors, it will be important to keep noise to a respectful volume. No house parties allowed. No smoking on the premises. No pets allowed. No open flames (candles of any kind) allowed. Do not use back stairs off of balcony/deck, enter and exit balcony through TV room only, when sitting outside. Back stairs are meant to be used as an emergency egress only in the event of a fire should the main egress become blocked.",""
"375",1207896,"Very Central, Nomad/Chelsea Loft Studio",67967578281,"unconfirmed","Kelly","Manhattan","Midtown",40.74503,-73.98876,"United States","US",TRUE,"strict","Entire home/apt",2022,"$508 ","$102 ",18,54,"7/3/2019",0.57,4,1,264,"Yes try to be quite for other tenants and roommates so nothing to loud and be respectful. Be clean!",""
"376",1208449,"Sunny 3BR Apt Ideal for Family",19967814023,"unconfirmed","Foster","Brooklyn","Crown Heights",40.67539,-73.96093,"United States","US",TRUE,"flexible","Entire home/apt",2003,"$443 ","$89 ",7,3,"1/1/2013",0.03,4,1,402,"- House Rules  Wifi Network: NotYours and NotYours_2EXT Password: Notyours69  Welcome to Jamaica Plain! We are located centrally with easy access to the Green Street T stop on the Orange Line. There is on street parking if needed. Street cleaning takes place at 8:00am the first and third Monday of every month, DO NOT PARK ON GREEN STREET on the first or third Monday or you risk the pleasure of ticketing and TOWING :(   You are a guest in our condo, make yourself at home but please respect it as you would the home of a very tidy friend. Help yourself to tea & coffee.  **No shoes in the condo!   **Please water plants every 2-3 days, yellow watering can is behind couch.  **Buzzer is self- explanatory.   **No smoking!!  **Smoke alarms have reset buttons if needed  **Please turn off or set the AC to 75 when you leave.   **The front door of the building needs to be pulled firmly shut to close, please be sure you close it behind you when you enter & exit.  **Please be respectful of our neighb",""
"377",1209001,"Cozy Private Room in West Harlem!",47844092672,"verified","Higgins","Manhattan","Harlem",40.8054,-73.95189,"United States","US",FALSE,"strict","Private room",2005,"$947 ","$189 ",1,1,"1/2/2016",0.02,1,1,53,"No smoking, drugs, loud volume, loud partying please. No outdoor shoes inside the house please, indoor slippers are provided. Please help me keep the place clean and organized by cleaning up after yourself, thank you.",""
"378",1209553,"UES Quiet & Spacious 1 bdrm for 4",16999172748,"unconfirmed","Richardson","Manhattan","Upper East Side",40.78491,-73.9508,"United States","US",FALSE,"flexible","Entire home/apt",2021,"$857 ","$171 ",2,56,"12/28/2018",0.57,3,1,252,"#NAME?",""
"379",1210105,"ALL ABOUT A VERY COMFORTABLE ROOM..",42067422922,"verified","Wells","Brooklyn","Fort Greene",40.69088,-73.97307,"United States","US",FALSE,"flexible","Private room",2018,"$861 ","$172 ",2,163,"5/24/2019",1.66,3,2,398,"This is a non smoking house.  Quiet hours are from 10pm until 8am.  Cars must be parked within fence so as not to block neighbors driveway.  One parking spot only per room. Please don't use the kitchen for cooking as cleanliness becomes difficult to maintain with the velocity of guests that we host. We welcome you to have breakfast at your leisure.  Please place dirty dishes in the dishwasher unless it’s full of clean dishes!We look forward to having you! Boston is a terrific city and we are walking distance to public transportation and many wonderful shops and restaurants.  Check out our reviews.",""
"380",1210658,"Brooklyn- Crown Heights Garden Apt.",11659629495,"unconfirmed","Kelley","Brooklyn","Crown Heights",40.67555,-73.95057,"United States","US",TRUE,"strict","Private room",2010,"$536 ","$107 ",2,247,"6/21/2019",2.51,1,2,82,"Cleaning fee only applies to stays under 4 nights.  4 nights or more I pay the fee.  Monthly stays do have to also pay a cleaning fee.",""
"381",1211210,"Cozy room in Time Square!",44133572709,"verified","Williams","Manhattan","Hell's Kitchen",40.75835,-73.99193,"United States","US",TRUE,"moderate","Private room",2017,"$690 ","$138 ",10,116,"5/11/2019",1.17,5,1,5,"Since I go to bed early (I'm a public school teacher), I ask that you keep noise down after 9:30 p.m. on weeknights. The family upstairs would appreciate this as well. Also please let me know if you're planning to have anyone else come over. No pets, no smoking/drugs, be clean, etc.",""
"382",1211762,"Large Park Slope Townhouse Duplex",36919388172,"unconfirmed","Mitchell","Brooklyn","South Slope",40.66527,-73.9886,"United States","US",FALSE,"flexible","Entire home/apt",2003,"$971 ","$194 ",14,27,"5/19/2019",0.28,2,2,362,"Please treat our home like you would your own family's! AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via airbnb. For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property: The property address will be disclosed at time of booking. 2. Rental Party: The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 2 persons.  3. Term of the Lease. The lease begins at 3:00 p.m. on (the “Check-in Date"") and ends at 10:00 a.m. on (the “Check-out Date""). No refunds are issued for late check-in or early departure. 4. Rental Rate and Fees.  As listed in the Airbnb reservation system and subject to change. Refer to the official reservation for details. 5. Security Deposit. The Security Deposit is required to protect Homeowner from loss or damage to the Property, ",""
"383",1212315,"Lower East Side 2 Bedroom Apt",60675986023,"verified","West","Manhattan","Lower East Side",40.71895,-73.99434,"United States","US",FALSE,"strict","Entire home/apt",2008,"$696 ","$139 ",1,52,"6/8/2019",0.6,5,3,338,"- Maximum number of guests at any time is 2 adults - No cigarette smoking inside - Please do not take food/beverages unless otherwise noted (but you can use any equipment in the kitchen) - Pets may be accepted on a case by case basis for an additional fee (Note that we have one cat and one (large, chill) therapy dog)",""
"384",1212867,"Manhattan Studio, Perfect Location",44123434263,"unconfirmed","Smith","Manhattan","Midtown",40.75579,-73.96699,"United States","US",FALSE,"flexible","Entire home/apt",2014,"$1,188 ","$238 ",6,39,"9/24/2018",0.4,4,1,238,"Since you will be living in my own residence, I expect that you take care and keep the common areas cleaned and neat.",""
"385",1213419,"Sun-Drenched Hamilton Hts Jewel",618609977,"unconfirmed","Payne","","Harlem",40.82399,-73.95328,"United States","US",TRUE,"moderate","Private room",2013,"$1,083 ","$217 ",14,35,"6/1/2019",0.35,5,1,61,"I feel very responsible and accountable for your needs and comfort while you stay at my home... I will go above and beyond for you!  That being said -- I do not charge hotel pricing for a reason. Hotels allow for 24 hour on call service, if you lock yourself out or are having trouble with something... a hotel front desk can help immediately. Your $300 a night for a hotel in Boston covers that.... I am charging almost a 10th of that for this room. I have my own business, clients, and social obligations to attend to. If you lock yourself out or have some other issue, of course I will come help you, but its important to understand that it will not be immediate. I will do my best to get back to the house as quickly as possible. ***IMPORTANT** I'd rather save you all the money and trust you to be independent / responsible guests... than to charge you for my 24 hour support! So please -- keep your keys on hand and in sight, keep the room clean, and maintain healthy choices while in my space ",""
"386",1213972,"Your Stunning Vacation Apartment!",34923339960,"verified","Hall","Manhattan","Harlem",40.81822,-73.94095,"United States","US",TRUE,"flexible","Entire home/apt",NA,"$471 ","$94 ",1,320,"6/23/2019",3.23,NA,1,414,"No smoking  Not suitable for pets  No parties or events  Check-in time is after 2pm Quiet hours: 10pm-8am - Please refrain from loud noise after 10pm as this is a family neighborhood. Music and voices from the upper deck carries down the block. We enforce a loss of deposit if there are noise complaints. - No parties. Although we want your group to have tons of fun, additional unnamed guests at a party will result in a 100% loss of deposit. AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via the (website hidden). For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property. The property address will be disclosed at time of booking. 2. Rental Party. The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 4 persons. Additional guests staying the night b",""
"387",1214524,"1 BDRM Apt-Weekend Sublease",44833399493,"unconfirmed","Carter","Queens","Astoria",40.76434,-73.92132,"United States","US",TRUE,"strict","Entire home/apt",NA,"$257 ","$51 ",365,30,"6/16/2019",0.32,NA,1,204,"",""
"388",1215076,"",41111365670,"unconfirmed","Walker","Brooklyn","Crown Heights",40.67705,-73.94925,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$225 ","$45 ",3,225,"6/24/2019",2.27,NA,4,209,"The usual ""social code"": There are three of us altogether in the apartment -- myself and two others, usually housemates, though one of the bedrooms may also be occupied by another guest -- so use of the bathroom should be considerate of others' needs as well.  Quiet is appreciated before 8:00 AM and after 10:00 PM.  You are more than welcome to use the kitchen for preparing food; I would ask only that you leave it in the condition you would wish to find it.  Smoking allowed on deck. *Good communication is essential to ensure everyone is contented.",""
"389",1215628,"",15847512321,"verified","Gibson","Brooklyn","Brooklyn Heights",40.69263,-73.99438,"United States","US",FALSE,"strict","Entire home/apt",2014,"$1,042 ","$208 ",30,95,"5/26/2018",0.96,5,1,238,"Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed",""
"390",1216181,"",70757131780,"verified","Harrison","Brooklyn","Bedford-Stuyvesant",40.68448,-73.92747,"United States","US",FALSE,"moderate","Entire home/apt",2019,"$52 ","$10 ",4,70,"6/28/2019",0.75,2,1,406,"-Quiet hours after 10 pm -Lock the front door when exiting and entering the property",""
"391",1216733,"",68581912251,"verified","Barrett","Manhattan","Chelsea",40.74412,-74.00208,"United States","US",TRUE,"moderate","Private room",2007,"$409 ","$82 ",2,35,"1/3/2019",0.36,3,1,11,"No smoking, drugs, lighting candles, or campfires on the bed. (ha!) We aren't going to tell you not to drink alcohol (we're not your mom), but it would be great if you wouldn't come in super drunk, knock on our neighbor's doors, knock over a ton of our stuff, freak out our dog, and throw up everywhere. Please remove your shoes indoors. Boston streets are pretty gross. Please do not bring your friends into the home. We are sure they're lovely people, but we don't know who they are! We are generally in bed by 10:30 pm on weeknights. You are absolutely welcome to come and go at any time of the night, just try to keep things quiet for the sake of everyone in the building. If you need anything, like a hair dryer or toiletries, please don't hesitate to ask! We are very happy to share (within reason, of course).",""
"392",1217285,"",3491947517,"unconfirmed","Gibson","Manhattan","East Village",40.73067,-73.98702,"United States","US",TRUE,"moderate","Private room",2018,"$121 ","$24 ",2,0,"",NA,4,1,227,"The cleaning fee only applies to stays under 4 nights.  4 nights or more it is included.",""
"393",1217838,"",80953875488,"verified","Hall","Brooklyn","Williamsburg",40.70665,-73.94061,"United States","US",FALSE,"moderate","Entire home/apt",2008,"$788 ","$158 ",4,50,"7/2/2019",0.51,3,1,235,"**We would love to hear a bit about you and what brings you to Boston before accepting any reservations. Please make sure your profile is filled out (including a clear picture of you), and your online and offline verifications are complete before you submit a reservation request so we have an idea of who you are.** Please be respectful of my home and other guests - clean up after yourself, keep your toiletries neat in the shared bathroom or leave them in your room, no smoking indoors, and please remove your shoes upon entering.   I have coffee and tea for guests, and will leave out some basic breakfast items like snack bars and fresh fruit, however if you are planning on using the kitchen during your stay I ask that you provide your own food and drink.   Please do not bring additional guests home without express prior permission from the host.  Sorry, no pets allowed! Check out time is 12pm.  Please clean your leftovers out of the refrigerator and put in the trash. Clean dishes buy run",""
"394",1218390,"Spacious Brooklyn Loft - 2 Bedroom",38478718480,"verified","Fowler","Brooklyn","Williamsburg",40.72063,-73.95952,"United States","US",TRUE,"flexible","Entire home/apt",2010,"$586 ","$117 ",2,29,"6/23/2019",0.31,1,1,318,"Be respectful of house and neighbors on second and third floor. That's all we ask.",""
"395",1218942,"Park Slope Apt:, Spacious 2 bedroom",84147864821,"unconfirmed","Smith","Brooklyn","Park Slope",40.67644,-73.98082,"United States","US",TRUE,"strict","Entire home/apt",2017,"$608 ","$122 ",2,23,"5/2/2016",0.23,2,2,280,"",""
"396",1219495,"NYC Studio for Rent in Townhouse",40348053102,"unconfirmed","Tucker","Manhattan","Harlem",40.80481,-73.94794,"United States","US",FALSE,"strict","Entire home/apt",2015,"$964 ","$193 ",2,142,"6/16/2019",1.44,2,2,140,"Relatively quiet after 10 in the evening.",""
"397",1220047,"⚡Quiet Gem w/roof deck on NY's Hottest Street⚡",91864950988,"verified","Holmes","Manhattan","East Village",40.72533,-73.99143,"United States","US",TRUE,"strict","Entire home/apt",2010,"$154 ","$31 ",2,70,"7/1/2019",0.73,4,1,256,"No Smoking inside the apartment No Pets When possible, please remove shoes at entryway.  This is our home so please treat it as you would your own and tidy up upon your checkout.",""
"398",1220599,"Authentic New York City Living",5274414000,"verified","Allen","Brooklyn","Bedford-Stuyvesant",40.68569,-73.93038,"United States","US",TRUE,"strict","Private room",2008,"$132 ","$26 ",2,38,"6/3/2019",0.54,3,2,107,"This is a no-smoking apartment. If you do smoke outside, please dispose of the cigarettes properly.  No pets are allowed.",""
"399",1221151,"SUPER BIG AND COZY PRIVATE BEDROOM",50336791874,"verified","Tucker","Brooklyn","Kensington",40.64302,-73.97255,"United States","US",FALSE,"flexible","Private room",2015,"$779 ","$156 ",-1,82,"5/19/2019",0.94,2,2,131,"no inside smoking, quiet(ish) after 11, help yourself to condiments, oils, spices, coffee. use of bikes at your own risk. No parties. I'm super tight with neighbors and usually I'm staying 2 doors down.",""
"400",1221704,"☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests",67025449634,"unconfirmed","Higgins","Manhattan","East Village",40.72939,-73.98857,"United States","US",TRUE,"moderate","Entire home/apt",2014,"$619 ","$124 ",2,403,"7/7/2019",4.1,1,3,35,"NO Smoking",""
"401",1222256,"Gorgeous Upper West Side Apartment",86170800318,"unconfirmed","Cameron","Manhattan","Upper West Side",40.79918,-73.96607,"United States","US",TRUE,"moderate","Private room",2018,"$1,155 ","$231 ",1,3,"11/6/2014",0.03,2,1,117,"No Smoking.",""
"402",1222808,"Luxe, Spacious 2BR 2BA Nr Trains",27899766790,"verified","Alexander","Brooklyn","Gowanus",40.66862,-73.9926,"","",NA,"","Entire home/apt",2010,"$281 ","$56 ",30,3,"8/4/2014",0.03,4,1,316,"",""
"403",1223361,"City Room - Street View Apt",9734975215,"unconfirmed","Hawkins","Manhattan","Harlem",40.81333,-73.94453,"","",NA,"","Entire home/apt",2022,"$280 ","$56 ",1,116,"6/13/2019",1.18,4,5,289,"",""
"404",1223913,"Cozy and Bright One Bedroom in BK",21726366543,"unconfirmed","Reed","Brooklyn","Greenpoint",40.72473,-73.95199,"","",NA,"","Entire home/apt",2004,"","$29 ",2,175,"7/7/2019",1.79,3,1,119,"",""
"405",1224465,"Forest Hills Apt minutes to midtown Manhattan",44376825531,"unconfirmed","Richards","Queens","Forest Hills",40.70925,-73.85262,"","",NA,"","Entire home/apt",2022,"","$56 ",3,28,"7/1/2019",1.21,5,3,270,"Your our guest, so please make yourself at home. Be clean! Hunter and I keep a tight ship around the apartment and we'd like our guests to be as clean as us. =) Speak up! Let us know if you need anything.  Party down (if you let us know).  We aren't huge partiers, but if you like to listen to music or watch loud TV, let us know ahead of time.  This is important.",""
"406",1225018,"Spacious West Village 1 b/room King",65582846543,"verified","Kelly","Manhattan","West Village",40.73215,-74.00922,"","",NA,"","Entire home/apt",2011,"","$157 ",4,24,"12/26/2017",0.25,5,1,424,"Guest is expected to behave in a nice and orderly manner with respect to other roommates and neighbors. The guest is expected to keep the WHOLE apartment in the same condition they found it in, including the bedroom and bathrooms.",""
"407",1225570,"Perfect Williamsburg Summer Haven",54156502664,"unconfirmed","Phillips","Brooklyn","Williamsburg",40.71109,-73.94332,"","",NA,"","Entire home/apt",2006,"$250 ","$50 ",2,15,"6/6/2016",0.15,5,1,155,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",""
"408",1226122,"Midtown cozy convenient",74817474743,"unconfirmed","Craig","Manhattan","Murray Hill",40.7463,-73.97926,"","",NA,"","Private room",2004,"$430 ","$86 ",4,105,"6/6/2019",1.07,2,1,313,"",""
"409",1226674,"Prime Williamsburg Apartment",4148477175,"unconfirmed","Henderson","Brooklyn","Williamsburg",40.71823,-73.95849,"","",NA,"","Entire home/apt",2017,"$1,170 ","$234 ",10,22,"5/30/2019",0.38,5,1,287,"",""
"410",1227227,"Private, spacious room in Brooklyn",7773611662,"unconfirmed","Davis","Brooklyn","East Flatbush",40.651,-73.94886,"","",NA,"","Private room",2007,"$572 ","$114 ",2,263,"6/24/2019",2.69,3,2,NA,"",""
"411",1227779,"Garden apartment close to Manhattan",56605529359,"verified","Anderson","Brooklyn","Fort Greene",40.68626,-73.97598,"","",NA,"","Entire home/apt",2014,"$173 ","$35 ",3,86,"6/20/2019",0.91,5,2,NA,"• Check-in time is 4PM. As me and my roommates are students, we often need to concentrate and study at home, what requires the environment to be quiet and silent. We like to party on the weekends though!",""
"412",1228331,"The Ground Studio - West Side",15828748157,"verified","Moore","Manhattan","Chelsea",40.74488,-74.001,"","",NA,"","Entire home/apt",2011,"$1,092 ","$218 ",4,10,"1/1/2017",0.1,3,1,NA,"No smoking in the bedroom. Smoking is allowed on the back porch.",""
"413",1228884,"Stunning arty 3200sf 3FLR+3BR townhome w/terrace",63587153380,"unconfirmed","Alissa","Brooklyn","Park Slope",40.67632,-73.97616,"","",NA,"","Entire home/apt",2016,"$1,033 ","$207 ",7,18,"5/27/2019",0.21,1,1,NA,"",""
"414",1229436,"Sunny and Spacious Designer's Home",30424058431,"verified","Victoria","Brooklyn","Greenpoint",40.72212,-73.94254,"United States","US",TRUE,"flexible","Entire home/apt",2022,"$1,015 ","$203 ",5,8,"7/8/2018",0.21,2,1,NA,"Absolutely no smoking is permitted. Unfortunately no cats because I'm allergic. You may come and go as you please as long as you're staying here and are expected to keep a clean living space (kitchen, bathroom, etc.).",""
"415",1229988,"Spacious,Sunny, private one bedroom",9133292331,"verified","Martin","Brooklyn","Crown Heights",40.67456,-73.95151,"United States","US",TRUE,"strict","Entire home/apt",2005,"$507 ","$101 ",20,70,"1/31/2019",0.73,4,1,NA,"Never any smoking of any kind in the apartment or building! Leave the apartment in a respectful state of tidiness upon leaving.  Wet towels should be hung in the shower/tub, trash taken out. Please check first about bringing pets (typically discouraged). Please keep reasonably quiet!   Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually. In the dead of winter, esp. if there is a lot of snow there may be delays.  If you have really specific needs, you should speak up ahead of time.  NOTE although i do try to keep the apartments stocked with toilet paper and soap i do not make additional trips to the apartments to replenish them. Try to sort out recycling, take out recycling/ trash to the alley bins if you can.  Do not leave trash laying around, especially outside. Please communicate, communicate, communicate. ",""
"416",1230541,"Truly Amazing Oasis In The City",65344662582,"unconfirmed","Heather","","Williamsburg",40.71363,-73.96019,"United States","US",TRUE,"strict","Entire home/apt",2022,"$852 ","$170 ",3,150,"7/5/2019",1.55,3,1,NA,"",""
"417",1231093,"",20797630440,"verified","Owen","Brooklyn","Crown Heights",40.6755,-73.95878,"United States","US",TRUE,"moderate","Private room",2014,"$445 ","$89 ",2,115,"5/25/2017",1.18,1,1,NA,"Be thoughtful and considerate! Be kind to the space and place things back in their place after use.  It is a shoe-free apartment; please use the shoe racks and freely borrow the in-door slippers if you need one. Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  Please No smoking anywhere (even on the balcony) and No pets; I am allergic to both! But most importantly feel at home :).",""
"418",1231645,"",88590210219,"unconfirmed","Vanessa","Manhattan","East Village",40.72274,-73.97581,"United States","US",FALSE,"flexible","Entire home/apt",2015,"$170 ","$34 ",2,69,"5/26/2019",0.71,4,1,NA,"No pets allowed. No smoking inside the house. Maintain cleanliness.",""
"419",1232197,"",54696368800,"verified","Melanie","Brooklyn","Boerum Hill",40.6858,-73.9828,"United States","US",FALSE,"moderate","Entire home/apt",2015,"$377 ","$75 ",3,232,"6/22/2019",2.41,3,1,NA,"I expect guests to be neat, reasonably quiet and respectful especially when using shared spaces of my home. Please no pets or smoking on the property. Before booking, please take care to thoroughly complete your profile, including a photo. I live alone and like to have a feel for  who my guests are before welcoming them into my home. The apartment is open to Airbnb guests only. No overnight guests please.",""
"420",1232750,"",71212911078,"unconfirmed","Marcus","Brooklyn","Park Slope",40.67535,-73.97654,"United States","US",FALSE,"strict","Entire home/apt",2011,"$1,162 ","$232 ",1,35,"1/13/2018",0.41,5,1,416,"",""
"421",1233302,"",56078532328,"verified","Richard","Manhattan","Nolita",40.72255,-73.99346,"United States","US",TRUE,"flexible","Entire home/apt",2020,"$438 ","$88 ",3,18,"10/1/2013",0.21,5,1,377,"NO Smoking.",""
"422",1233854,"Charming Nolita Apartment!!",7389895192,"verified","Belinda","Manhattan","Nolita",40.72094,-73.99706,"United States","US",FALSE,"flexible","Entire home/apt",2008,"$874 ","$175 ",-10,68,"6/10/2019",0.69,5,1,13,"",""
"423",1234407,"EAST VILLAGE STUDIO, sunny & quiet",16078198788,"unconfirmed","Camila","Manhattan","East Village",40.72485,-73.97813,"United States","US",TRUE,"strict","Entire home/apt",2009,"$589 ","$118 ",4,22,"11/10/2014",0.23,5,1,84,"NO Smoking.",""
"424",1234959,"LUXURY OF THE HORIZON",11305561400,"unconfirmed","Dexter","Manhattan","Harlem",40.80473,-73.9532,"United States","US",FALSE,"strict","Entire home/apt",2018,"$725 ","$145 ",8,17,"5/18/2019",0.17,3,1,291,"",""
"425",1235511,"1 Bdrm in 4 Bdrm dupelx/roof deck",49205961611,"unconfirmed","Charlotte","Manhattan","East Village",40.72217,-73.98419,"United States","US",FALSE,"strict","Private room",2019,"$661 ","$132 ",NA,34,"1/5/2016",0.58,5,1,113,"不要恶意破坏家具,不能过于吵闹影响他人生活。这里不是度假村或是轰趴馆,只是提供舒适的休息场所。",""
"426",1236064,"The Heart of Prime Williamsburg",57923573309,"unconfirmed","Naomi","Brooklyn","Williamsburg",40.71943,-73.9565,"United States","US",TRUE,"flexible","Entire home/apt",2021,"$960 ","$192 ",NA,8,"6/6/2014",0.08,4,1,207,"No smoking, drugs, alcohol or pets allowed in the property, including the balcony. No overnight guests or parties.",""
"427",1236616,"Parisian apartment in Chelsea",28500669928,"unconfirmed","Eric","Manhattan","Chelsea",40.74249,-74.00329,"United States","US",TRUE,"moderate","Entire home/apt",2009,"$162 ","$32 ",NA,0,"",NA,1,1,50,"",""
"428",1237168,"Cozy 2 Bedroom with Private Garden",2394775181,"unconfirmed","Eddy","Manhattan","Upper West Side",40.79264,-73.97294,"United States","US",TRUE,"flexible","Entire home/apt",2014,"$431 ","$86 ",NA,2,"7/6/2018",0.08,3,1,349,"No smoking, no pets. Rest of the house is a mix of classical and jazz musicians, so bring your instrument if you want to jam.",""
"429",1237720,"Three-bedroom house in a quiet neighborhood",21048079300,"unconfirmed","Julia","Brooklyn","Windsor Terrace",40.65749,-73.97675,"United States","US",FALSE,"moderate","Entire home/apt",2014,"$226 ","$45 ",NA,52,"4/27/2019",0.72,5,1,198,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",""
"430",1238273,"Beautiful Duplex w/Private Garden",93401226028,"verified","Julia","Manhattan","Harlem",40.80474,-73.94688,"United States","US",TRUE,"strict","Entire home/apt",2022,"$1,101 ","$220 ",NA,74,"6/16/2019",0.76,2,2,143,"",""
"431",1238825,"NYC - Sunny Greenwich Village 1br",16135561331,"verified","Freddie","Manhattan","Greenwich Village",40.72831,-74.00177,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$954 ","$191 ",3,18,"5/31/2013",0.19,5,1,293,"Please keep kitchen clean. Make sure porch door is always locked when not in use. Central AC temperature must stay above 70 degrees When checking out, please leave keys on the desk provided in the room. Do not have to worry about locking the door on the way out.",""
"432",1239377,"Garage Designer Loft",37125469770,"verified","Amanda","Brooklyn","Williamsburg",40.71541,-73.94144,"United States","US",TRUE,"flexible","Entire home/apt",NA,"$233 ","$47 ",2,72,"5/11/2019",0.86,4,1,285,"#NAME?",""
